,0,1,2,3,4,5
1480,2023-01-27T15:10:00+05:30,540.0,540.65,539.95,540.3,264251
1481,2023-01-27T15:11:00+05:30,540.25,540.45,540.2,540.2,80928
1482,2023-01-27T15:12:00+05:30,540.2,540.35,540.1,540.15,109355
1483,2023-01-27T15:13:00+05:30,540.1,540.15,539.4,539.9,116784
1484,2023-01-27T15:14:00+05:30,539.9,539.9,539.0,539.35,114955
1485,2023-01-27T15:15:00+05:30,539.3,539.7,539.05,539.3,174023
1486,2023-01-27T15:16:00+05:30,539.25,539.3,538.8,539.0,132978
1487,2023-01-27T15:17:00+05:30,539.0,539.05,538.7,538.9,185744
1488,2023-01-27T15:18:00+05:30,538.95,539.8,538.85,539.55,157227
1489,2023-01-27T15:19:00+05:30,539.6,540.2,539.6,540.05,105600
1490,2023-01-27T15:20:00+05:30,540.2,541.2,539.95,541.15,275796
1491,2023-01-27T15:21:00+05:30,541.15,541.35,541.0,541.0,101416
1492,2023-01-27T15:22:00+05:30,541.05,541.25,540.85,541.2,65105
1493,2023-01-27T15:23:00+05:30,541.15,541.3,540.75,540.75,69324
1494,2023-01-27T15:24:00+05:30,540.7,541.0,540.55,541.0,112150
1495,2023-01-27T15:25:00+05:30,541.0,541.2,540.9,541.15,88019
1496,2023-01-27T15:26:00+05:30,541.15,541.4,541.05,541.3,94141
1497,2023-01-27T15:27:00+05:30,541.35,541.35,541.0,541.1,83031
1498,2023-01-27T15:28:00+05:30,541.0,541.3,541.0,541.3,93741
1499,2023-01-27T15:29:00+05:30,541.25,542.0,539.95,539.95,81234
